Journal Id,Year,Number of Papers published
148,2018,10
148,2016,8
149,2010,13
149,2009,12
149,2013,4
149,2008,12
149,2017,12
149,2014,6
149,2012,9
150,2016,21
150,2013,19
150,2019,27
150,2006,28
150,2007,21
150,2003,26
150,2017,22
150,2009,27
150,2012,22
150,2015,20
150,2005,23
150,2004,21
150,2002,20
150,2011,25
150,2008,24
150,2014,21
150,2010,23
150,2018,20
151,2013,16
151,2014,8
151,2009,19
151,2015,7
151,2016,7
151,2011,19
151,2018,9
151,2017,9
151,2010,18
151,2012,17
151,2019,4
152,2018,56
153,1992,42
153,1993,31
152,2011,47
154,2006,23
153,1989,38
154,1998,29
154,1999,32
152,2008,39
152,2009,41
154,2004,23
152,2007,25
155,1997,27
153,1996,40
152,2010,35
154,2003,39
153,1987,27
152,2013,29
152,2015,18
153,1994,27
152,2017,40
152,2014,27
153,1991,41
153,1988,31
153,1995,26
152,2012,51
154,2005,32
154,2002,21
153,1990,36
154,2000,25
154,2001,21
152,2016,20
156,2018,430
156,2019,411
156,2015,274
156,2017,316
156,2016,316
157,1980,45
157,2018,36
157,1982,44
157,1987,33
157,2007,46
157,1988,31
157,1985,37
157,2019,24
157,1978,50
157,2005,41
157,1986,32
157,2000,29
157,1990,30
157,1984,44
157,2017,42
157,2016,40
157,1983,34
157,1993,23
157,2001,21
157,2011,28
157,2009,44
157,1979,39
157,1998,27
157,1999,27
157,2004,26
157,1989,28
157,1994,24
157,2012,31
157,1991,26
157,1997,27
157,2014,32
157,2008,36
157,1996,31
157,2003,26
157,1977,43
157,2010,37
157,1981,33
157,1992,19
157,1995,32
157,2006,32
157,2013,34
157,2002,21
157,2015,30
158,2016,236
158,2012,119
158,2010,118
158,2005,73
158,2017,234
158,2009,100
158,2018,84
158,2015,118
158,2008,66
158,2011,105
158,2014,120
158,2006,100
158,2013,121
158,2003,81
158,2000,4
158,2002,50
158,2019,96
158,2004,55
158,2001,21
158,2007,91
159,2018,22
159,2016,18
159,2017,19
159,2015,19
159,2013,7
159,2014,13
160,2010,18
160,2008,26
160,2006,41
161,2010,20
161,2013,19
161,2016,16
161,2012,25
161,2017,18
161,2019,14
161,2014,21
161,2011,17
161,2015,15
161,2018,19
162,2017,41
162,2018,46
162,2019,32
163,2016,7
163,2013,6
164,2014,20
164,2011,24
164,2012,23
164,2019,15
164,2013,23
164,2015,17
164,2017,24
164,2018,19
164,2016,18
165,2012,13
165,2008,19
165,2011,10
165,2007,13
165,2009,14
165,2006,11
165,2010,13
166,2008,53
166,2000,28
166,2014,48
166,1999,23
166,2018,76
166,2001,34
166,2006,56
166,2007,62
166,2017,82
166,2016,101
166,2011,58
166,2019,55
166,2004,47
166,2010,67
166,2009,67
166,2015,62
166,2012,55
166,2013,34
166,2003,45
166,2005,48
166,2002,30
167,2017,49
167,2014,19
167,2018,39
167,2015,19
167,2019,21
167,2016,20
168,2011,13
169,2013,16
169,2006,27
169,2014,18
169,2011,20
169,2007,23
169,2009,27
169,2012,16
169,2016,12
169,2008,24
169,2010,15
169,2015,14
170,2012,109
170,1996,43
170,2009,89
170,2008,80
170,2011,98
170,1998,33
170,2014,88
170,2003,37
170,2017,71
170,1997,33
170,2005,71
170,2016,86
170,1995,29
170,2006,62
170,2002,42
170,1999,40
170,2018,90
170,2004,42
170,2010,82
170,2019,51
170,2000,34
170,2013,97
170,1993,32
170,1991,33
170,2007,83
170,2001,39
170,2015,91
170,1994,18
170,1992,27
171,2011,5
172,2013,22
173,2006,27
172,2015,19
172,2012,22
173,2005,25
173,2009,12
173,2007,24
173,2002,26
173,2003,31
173,2004,39
173,1999,20
173,2001,29
172,2018,9
172,2017,23
173,2011,19
173,2010,17
172,2014,20
173,2000,21
172,2016,21
173,2008,19
174,2019,12
174,2017,16
174,2012,19
174,2015,18
174,2014,19
174,2018,18
174,2013,18
174,2016,17
174,2011,20
175,2017,48
175,2012,53
175,2011,46
175,2018,48
175,2014,33
175,2010,53
175,2019,39
175,2015,45
175,2013,46
175,2016,47
175,2009,48
176,2003,57
176,1983,133
176,1987,90
176,1993,59
176,1982,83
176,1997,66
176,1996,75
176,2002,52
176,1992,81
176,2000,49
176,1991,66
176,1989,130
176,1988,101
176,2006,31
176,2008,47
176,1994,79
176,1995,53
176,1999,44
176,1984,86
176,1990,78
176,2005,33
176,2013,13
176,1998,78
176,1985,117
176,2001,46
176,2009,8
176,2007,20
176,2004,34
176,1974,1
177,1996,23
177,2009,46
177,2018,103
177,1998,25
177,1995,30
177,2003,38
177,2010,52
177,2016,78
177,2019,104
177,1997,26
177,2014,50
177,2015,57
177,2008,53
177,2017,90
177,2013,41
177,2002,38
177,2005,41
177,2012,56
177,2001,61
177,2006,40
177,1999,40
177,2011,51
177,2007,53
177,2000,45
177,2004,30
177,1994,6
178,2009,24
178,2016,15
178,2017,22
178,2006,15
178,2013,9
178,2019,20
178,2018,28
178,2007,25
178,2005,16
178,2014,19
178,2011,23
178,2010,19
178,2008,25
178,2012,12
178,2015,5
179,2015,8
179,2013,16
179,2018,4
179,2017,8
179,2012,9
179,2011,12
179,2016,8
180,2011,20
180,2010,23
180,2013,6
180,2018,5
181,2004,96
181,2005,90
181,2017,80
181,2002,101
181,2011,108
181,2010,90
181,2009,89
181,2006,92
181,2014,82
181,2018,59
181,2015,86
181,2000,95
181,2012,93
181,2013,91
181,1999,85
181,2016,85
181,2001,80
181,2007,97
181,2008,99
181,1998,94
181,2003,102
181,2019,21
181,1997,98
182,2015,6
182,2016,20
182,2014,5
183,2018,488
183,2019,363
183,2013,57
183,2017,406
183,2016,246
183,2014,77
183,2012,19
183,2015,142
184,2015,27
185,2004,14
185,2007,16
184,2014,20
185,1997,14
184,2017,34
184,2019,33
184,2016,25
185,2010,17
185,2001,8
185,2000,14
184,2018,30
185,2002,19
185,2005,10
185,2003,15
185,2008,16
185,1996,12
185,2006,13
185,1999,11
184,2011,15
185,1998,12
184,2013,13
184,2012,7
185,2009,15
186,2011,45
186,2009,29
186,2017,63
186,2016,73
186,2012,53
186,2018,41
186,2015,91
186,2013,39
186,2007,31
186,2006,18
186,2014,58
186,2019,20
186,2008,27
186,2005,16
186,2010,35
187,2008,54
187,2013,161
187,2018,96
187,2005,34
187,2010,62
187,2014,166
187,2015,99
187,2009,61
187,2006,54
187,1999,24
187,2003,40
187,2002,49
187,2012,85
187,2007,59
187,2016,74
187,2017,87
187,2004,52
187,1998,25
187,2011,81
187,2019,51
187,2001,37
187,1997,28
187,2000,31
188,2008,173
188,2013,296
188,2010,179
188,2015,498
188,2019,299
188,2009,180
188,2017,493
188,2016,408
188,2014,436
188,2007,138
188,2018,388
188,2012,231
188,2011,237
188,2005,96
188,2006,120
188,2004,71
189,2004,52
189,2005,63
189,2016,71
189,2003,58
189,2006,52
189,2015,64
189,2012,58
189,2011,61
189,2007,52
189,2019,75
189,2008,55
189,2017,95
189,2014,65
189,2018,64
189,2009,61
189,2010,55
189,2013,58
190,2011,119
190,2009,114
190,2016,88
190,2017,93
190,1992,32
190,2006,95
190,2004,64
190,2003,58
190,2015,114
190,1995,32
190,1990,24
190,2012,67
190,2001,57
190,1999,52
190,1997,34
190,2019,64
190,2014,107
190,2018,90
190,2010,141
190,2005,68
190,2000,48
190,1993,30
190,2008,115
190,2007,120
190,2002,64
190,1991,24
190,2013,73
190,1998,42
190,1986,5
190,1994,32
190,1989,25
190,1996,34
190,1987,10
190,1985,6
190,1988,6
191,2006,73
191,2004,49
191,2005,37
191,2003,39
191,2012,34
191,2009,17
191,2008,30
191,2010,30
191,2007,34
191,2014,21
191,2011,38
191,2013,16
192,2008,62
192,2014,73
192,2010,64
192,2018,66
192,2011,52
192,2005,47
192,2016,68
192,2006,59
192,2002,44
192,2015,63
192,2017,61
192,2007,60
192,2013,70
192,2019,46
192,2003,47
192,2012,60
192,2004,47
192,2009,55
193,2014,61
193,2013,52
193,2001,55
193,2006,46
193,2004,41
193,2007,49
193,2018,65
193,2009,79
193,2002,50
193,2008,53
193,2005,49
193,1997,28
193,1999,28
193,2011,49
193,2015,58
193,2012,54
193,2000,33
193,2003,38
193,2017,61
193,2016,65
193,2019,51
193,1998,15
193,2010,56
194,2001,20
194,2011,73
194,2010,91
194,2009,74
194,2004,35
194,2006,35
194,2018,36
194,2015,25
194,2012,55
194,2013,43
194,2019,14
194,2005,33
194,2014,47
194,2007,37
194,2003,22
194,2016,18
194,2002,36
194,2008,42
194,2017,8
195,2016,18
195,2014,9
195,2017,10
195,2015,15
196,2016,32
196,2002,17
196,2005,18
196,2019,19
196,2014,28
196,2018,38
196,2010,21
196,1999,16
196,2013,24
196,2011,29
196,2007,20
196,2012,26
196,2015,26
196,2009,23
196,2008,20
196,2017,33
196,2003,17
196,2000,24
196,2006,23
196,2004,14
196,1998,19
196,2001,19
196,1997,14
197,2014,32
197,2010,42
197,2003,42
197,2007,53
197,2006,28
197,2015,23
197,2018,28
197,2016,17
197,2001,43
197,2000,29
197,2008,59
197,2002,21
197,2017,13
197,2011,46
197,2005,30
197,2019,6
197,2004,26
197,2009,36
197,1999,22
197,2013,46
197,2012,59
197,1998,20
198,2013,37
198,2009,42
198,2008,22
199,2017,25
200,2019,6
198,2010,22
198,2011,46
199,2018,19
198,2012,51
198,2015,24
200,2013,5
199,2019,19
199,2016,17
201,2010,26
201,2015,31
201,2008,21
201,2014,28
201,2007,15
201,2017,39
201,2016,40
201,2011,25
201,2018,39
201,2013,25
201,2019,19
201,2012,27
201,2009,22
202,2018,2
202,2012,6
202,2015,3
202,2016,2
202,2010,2
202,2011,1
202,2009,3
202,2004,4
202,2005,5
202,2013,4
202,2019,1
202,2007,4
202,2017,1
202,2006,4
202,2014,2
202,2008,1
203,2016,34
203,2018,49
203,2019,27
203,2017,36
203,2014,52
203,2015,9
203,2009,11
203,2013,23
203,2012,16
203,2011,33
203,2010,6
204,2017,69
204,2015,57
204,2016,54
204,2018,58
204,2010,59
204,2014,57
204,2011,53
204,2012,54
204,2013,61
204,2019,46
205,2001,66
205,1995,48
205,2004,45
205,2018,167
205,2016,158
205,2014,187
205,2009,92
205,1989,29
205,2008,73
205,2013,142
205,2015,181
205,1993,37
205,2019,180
205,2002,69
205,2010,94
205,2011,126
205,2005,61
205,1999,63
205,1997,61
205,2012,122
205,1998,61
205,1992,38
205,1996,60
205,2003,66
205,2017,165
205,2006,61
205,1994,49
205,2000,61
205,1990,28
205,2007,81
205,1988,19
205,1991,21
206,2011,42
206,2001,59
206,2006,63
206,2003,63
206,2016,40
206,2013,32
206,2009,54
206,2017,40
206,2018,39
206,2014,40
206,2015,30
206,2008,58
206,2005,62
206,2004,55
206,2002,73
206,2007,40
206,2010,53
206,2012,40
206,2000,15
206,2019,36
207,2004,29
207,2016,63
207,2011,32
207,2010,29
207,2009,29
207,2017,76
207,2012,31
207,2006,34
207,2018,68
207,2019,32
207,2013,40
207,2014,24
207,2008,34
207,2007,37
207,2005,35
207,2015,46
207,2003,27
208,2014,18
208,1997,12
208,2003,22
208,1990,21
208,1995,17
208,1993,7
208,1975,8
208,1992,16
208,2016,16
208,2005,11
208,1996,18
208,1988,15
208,2001,22
208,2015,29
208,1983,24
208,1986,19
208,1973,16
208,2002,24
208,2018,21
208,2017,40
208,2008,25
208,2006,37
208,1976,15
208,2011,18
208,2000,21
208,1981,15
208,1977,23
208,1999,30
208,1979,18
208,2007,25
208,1987,19
208,2004,20
208,1971,8
208,1984,8
208,2009,28
208,1980,15
208,2013,18
208,1994,15
208,1972,12
208,1985,20
208,1978,14
208,1991,13
208,1989,11
208,2012,9
208,1998,17
208,1982,7
208,2010,12
208,1969,3
209,2013,35
209,2019,181
209,2018,124
209,2011,21
209,2012,61
209,2017,94
209,2016,54
209,2015,29
209,2014,35
209,2010,32
209,2009,6
210,2018,20
211,2003,17
211,2001,14
211,2016,6
211,2011,32
211,2009,19
211,2008,42
211,2010,31
211,2015,16
210,2019,19
210,2017,19
211,2007,12
210,2016,9
211,2006,16
211,2005,16
211,2000,12
211,2014,13
211,2004,20
211,2002,17
211,2013,16
211,1999,15
211,2012,14
211,1998,5
212,2011,12
213,2002,30
213,2013,16
213,2008,8
213,2000,23
213,2004,10
213,1998,16
213,2001,28
213,2005,19
213,2009,4
213,1999,6
213,1997,5
213,2003,10
213,2007,6
214,2012,17
214,2019,3
214,2009,19
214,2017,16
214,2015,16
214,2018,16
214,2011,15
214,2013,18
214,2010,15
214,2014,16
214,2016,16
215,2011,20
215,2019,16
215,2018,27
215,2014,21
215,2015,19
215,2016,21
215,2017,18
215,2013,22
215,2012,20
216,2019,43
216,2015,41
216,2012,24
216,2017,57
216,2018,43
216,2016,37
216,2014,34
216,2010,24
216,2013,32
216,2011,13
217,2019,181
217,2009,168
217,2018,254
217,2010,155
217,2005,107
217,2012,226
217,2014,221
217,2017,247
217,2015,190
217,2016,184
217,1996,74
217,2011,188
217,2013,226
217,2007,136
217,2003,81
217,2004,89
217,2008,151
217,2006,150
217,2000,79
217,1999,71
217,2002,80
217,1997,80
217,1998,64
217,1994,84
217,1995,74
217,2001,79
218,2012,21
218,2014,22
218,2017,31
218,2018,22
218,2016,20
218,2013,24
218,2015,24
218,2019,10
219,2015,29
219,2016,22
219,1996,11
219,1970,11
219,2014,16
219,1999,13
219,1991,10
219,1983,6
219,1984,7
219,2006,18
219,1988,8
219,1997,14
219,2012,25
219,2010,21
219,1993,13
219,1990,10
219,2013,20
219,2004,19
219,1960,6
219,2011,21
219,1982,6
219,2005,21
219,1967,6
219,2008,17
219,2001,13
219,2017,23
219,2000,14
219,1989,10
219,1962,6
219,2009,23
219,2003,19
219,1980,5
219,1998,15
219,1975,5
219,1964,7
219,1992,12
219,1976,10
219,2018,6
219,1978,5
219,1995,12
219,2007,17
219,1965,6
219,1979,5
219,1961,5
219,1966,6
219,1977,5
219,1985,7
219,2002,8
219,1968,7
219,1972,6
219,1994,10
219,1971,6
219,1987,8
219,1963,5
219,1986,5
219,1981,5
220,2011,104
220,2013,51
220,2010,119
220,2012,76
220,2015,49
220,2014,47
220,2016,42
220,2009,103
220,2008,82
220,2017,34
220,2019,34
220,2018,35
221,2015,33
221,2014,29
221,2011,40
221,2004,22
221,2018,36
221,2008,29
221,1999,25
221,2000,28
221,2009,27
221,2012,34
221,2019,23
221,2013,55
221,2005,27
221,2002,23
221,2017,30
221,2003,28
221,2001,30
221,2010,25
221,2007,19
221,2006,26
221,2016,37
222,2013,23
222,2014,35
222,2017,55
222,2016,34
222,2019,37
222,2015,26
222,2018,73
222,2012,22
223,2015,3
223,2012,9
223,2008,16
223,2013,7
223,2014,10
223,2009,9
223,2010,11
223,2007,17
223,2006,13
223,2011,3
223,2017,8
223,2016,2
223,2004,1
223,2005,1
224,2010,3
224,2019,2
224,2017,7
224,2013,13
224,2012,9
224,2011,13
224,2016,8
224,2015,1
224,2018,4
224,2014,1
225,2018,25
225,1998,29
225,1994,32
225,1979,54
225,1976,49
225,2004,28
225,1991,41
225,2017,46
225,1980,57
225,1995,30
225,1993,35
225,2002,22
225,2019,36
225,1989,32
225,2005,30
225,1984,46
225,2016,51
225,1992,36
225,2007,28
225,2009,27
225,2010,37
225,1986,34
225,1977,46
225,2006,34
225,1990,30
225,1987,29
225,1988,39
225,2008,46
225,2015,25
225,2001,21
225,2003,26
225,1981,46
225,1985,40
225,1978,43
225,1975,36
225,1997,30
225,1996,33
225,2013,30
225,2014,28
225,1982,34
225,1983,44
225,2012,21
225,2011,25
225,2000,32
225,1999,28
226,1974,33
226,2003,62
226,1994,64
226,2009,77
226,2007,73
226,1980,43
226,2016,55
226,1967,40
226,1990,35
226,1999,61
226,1983,44
226,1991,50
226,2014,68
226,1968,42
226,1995,53
226,2005,51
226,2011,65
226,1975,33
226,2008,66
226,1987,42
226,2015,67
226,1998,78
226,2010,78
226,1989,52
226,2013,63
226,1984,39
226,1969,41
226,1973,39
226,2006,49
226,1993,49
226,1997,54
226,1970,35
226,2018,72
226,1992,64
226,1982,38
226,2017,64
226,1996,45
226,1979,40
226,1965,38
226,1988,38
226,1971,34
226,1986,44
226,1981,46
226,1977,31
226,2019,12
226,2002,56
226,1966,44
226,1972,37
226,2012,76
226,1976,33
226,2000,48
226,2004,52
226,2001,47
226,1985,39
226,1978,34
227,1994,29
227,1999,33
227,2002,36
227,2010,41
227,1998,33
227,2016,47
227,2000,42
227,2019,49
227,2009,46
227,2008,43
227,2001,44
227,2013,45
227,1988,14
227,1987,20
227,2007,40
227,2005,43
227,2012,48
227,2003,48
227,1992,25
227,1989,25
227,1995,29
227,2011,42
227,1997,36
227,2006,35
227,2018,53
227,1993,24
227,1996,28
227,2004,47
227,2015,48
227,1991,23
227,2017,41
227,2014,43
227,1990,16
228,2007,23
228,2013,5
228,2014,8
228,2012,4
228,2016,4
228,2011,10
228,2008,11
228,2015,4
229,2012,22
229,2011,29
229,2016,31
229,2015,44
229,2013,19
229,2009,33
229,2018,23
229,2008,17
229,2014,27
229,2019,15
229,2010,37
229,2017,20
230,2018,40
230,2016,37
230,2004,38
230,2006,34
230,2008,26
230,2002,37
230,2010,20
230,2009,30
230,2005,26
230,2003,47
230,2013,23
230,2011,22
230,2019,26
230,2014,24
230,2012,21
230,2001,31
230,2015,24
230,2017,28
230,2007,16
231,1992,34
231,1996,61
231,2016,114
231,1994,51
231,1995,43
231,2005,79
231,2002,91
231,2013,103
231,2007,75
231,2014,82
231,2018,131
231,2001,40
231,2004,46
231,2009,91
231,2010,88
231,1991,38
231,2015,105
231,2008,81
231,1993,47
231,2012,72
231,2011,72
231,2019,66
231,2000,78
231,2006,82
231,1997,62
231,1999,62
231,1998,73
231,2017,105
231,2003,44
232,2016,16
232,2014,7
232,2018,30
232,2015,16
232,2017,10
232,2019,5
233,2010,6
233,2004,12
233,2002,5
233,2003,12
233,2006,6
233,2012,5
233,2008,6
233,2011,5
233,2009,5
233,2007,4
234,2013,61
234,2001,27
234,2016,52
234,2006,43
234,2008,53
234,1996,41
234,2017,48
234,1999,35
234,1995,42
234,2018,51
234,2000,26
234,2003,34
234,1991,41
234,1997,41
234,1992,42
234,2009,50
234,2012,47
234,2011,47
234,1994,45
234,2010,53
234,2015,51
234,1998,42
234,2007,60
234,2014,60
234,2005,39
234,1993,44
234,1990,35
234,2019,38
234,2002,31
234,1989,26
234,2004,47
235,2005,29
235,2012,22
235,2016,20
235,2006,28
235,2010,24
235,2015,10
235,2008,28
235,2018,22
235,2013,21
235,2011,21
235,2007,31
235,2004,32
235,2019,16
235,2014,6
235,2009,26
235,2017,24
236,2017,70
236,2018,66
236,2019,23
237,2016,69
237,2015,67
237,2014,54
237,2017,60
237,2018,62
238,2016,1037
238,2017,1335
238,2019,1956
238,2010,144
238,2013,324
238,2018,2069
238,2014,582
238,2015,782
238,2012,188
238,2011,141
238,2009,74
239,2018,11
239,2016,26
240,2011,6
239,2015,23
239,2012,6
239,2014,6
239,2017,18
239,2013,4
241,2004,40
241,1996,20
241,1986,13
242,2014,24
241,1995,17
242,2018,49
242,2013,30
242,2012,31
242,2010,27
242,2017,33
241,1987,13
242,2015,27
241,1993,14
241,1997,23
241,2007,17
242,2011,33
241,2008,17
242,2009,51
241,2005,36
241,2001,25
241,1998,25
241,2006,22
241,2000,20
241,1991,18
241,1992,22
242,2016,32
241,1999,23
241,1994,14
241,1990,15
241,2002,27
242,2019,17
241,1989,15
241,2003,7
241,1988,15
243,2014,6
243,2016,27
243,2013,19
243,2017,12
243,2018,10
243,2015,6
244,2004,41
244,2002,44
244,1998,38
244,2000,45
245,2012,34
244,2005,39
245,2013,28
244,2003,46
244,1993,47
244,2007,45
244,2006,53
244,1999,37
245,2011,33
245,2014,24
245,2018,21
244,2001,45
245,2015,21
245,2009,33
244,1994,34
244,1995,42
245,2017,24
245,2010,38
245,2008,29
244,1996,8
244,1997,20
245,2016,21
244,1992,13
245,2019,6
246,2010,65
246,2013,75
246,2009,71
246,2016,157
246,2011,53
246,2008,78
246,2006,30
246,2015,90
246,2014,92
246,2012,52
246,2017,105
246,2019,12
246,2007,48
246,2018,15
247,2017,42
247,2002,38
247,1996,39
247,2005,41
247,1995,33
247,2011,31
247,2015,28
247,2001,34
247,2008,35
247,2000,33
247,2010,25
247,1993,18
247,2019,21
247,2013,23
247,2009,32
247,1999,45
247,2007,36
247,2018,38
247,2006,36
247,2012,28
247,2004,40
247,1998,39
247,1994,31
247,1997,34
247,2016,29
247,1992,25
247,1991,16
247,2003,41
247,2014,26
248,2006,3
248,2008,1
249,2012,179
249,2013,177
249,2015,164
249,2010,275
249,2014,180
249,2001,101
249,2005,139
249,2004,134
249,2009,169
249,1991,72
249,2003,133
249,2006,77
249,1990,89
249,2018,145
249,1996,78
249,2016,138
249,2007,140
249,2002,103
249,2017,158
249,2011,285
249,2019,111
249,2008,129
249,1995,94
249,1992,55
249,2000,118
249,1998,129
249,1999,129
249,1997,67
250,2009,4
250,2015,4
250,2007,4
250,2016,4
250,2017,3
250,2018,1
250,2011,2
250,2006,3
250,2014,3
250,2013,4
250,2012,2
250,2010,2
251,2000,55
251,2005,88
251,1995,39
251,2001,98
251,2014,172
251,2008,120
251,2003,75
251,1999,46
251,2015,218
251,2017,228
251,2018,251
251,2016,255
251,2010,116
251,2013,198
251,2002,49
251,2006,89
251,2012,148
251,1996,48
251,2007,76
251,1997,52
251,2011,77
251,2009,71
251,1998,83
251,1992,44
251,1994,43
251,2019,52
251,2004,93
251,1993,41
252,2011,4
252,2017,3
252,2015,4
252,2009,4
252,2016,3
252,2008,1
252,2019,1
252,2007,2
252,2013,5
252,2014,3
252,2010,2
252,2006,3
252,2018,3
252,2012,2
253,2018,41
253,2017,25
